Sample_Id	Participant_Id	Host body habitat [UBERON_0000466]	Host body product [UBERON_0000463]	Host body site [UBERON_0000061]	Region of 16S rRNA sequenced [SO_0001000]	Sample type [OBI_0100051]	Sequencing center [OBI_0001891]
1927.SRS020661.SRX022097.SRR057663	700096086 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	JCVI
1927.SRS020663.SRX022097.SRR057663	700096088 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	JCVI
1927.SRS020665.SRX022097.SRR057663	700096090 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS020667.SRX022097.SRR057663	700096092 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS020669.SRX022097.SRR057663	700096094 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS020677.SRX022097.SRR057663	700096102 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	JCVI
1927.SRS020811.SRX022097.SRR057663	700096285 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS020819.SRX022097.SRR057663	700096293 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	JCVI
1927.SRS020823.SRX022097.SRR057663	700096297 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	JCVI
1927.SRS020825.SRX022097.SRR057663	700096299 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	JCVI
1927.SRS020827.SRX022097.SRR057663	700096301 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	JCVI
1927.SRS020829.SRX022097.SRR057663	700096303 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	JCVI
1927.SRS020831.SRX022097.SRR057663	700096305 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	JCVI
1927.SRS020833.SRX022097.SRR057663	700096307 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	JCVI
1927.SRS020835.SRX022097.SRR057663	700096309 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS020837.SRX022097.SRR057663	700096311 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS020839.SRX022097.SRR057663	700096313 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS020842.SRX022097.SRR057663	700096316 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS020843.SRX022097.SRR057663	700096317 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS020845.SRX022097.SRR057663	700096319 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS020847.SRX022097.SRR057663	700096321 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	JCVI
1927.SRS021065.SRX022097.SRR057663	700096612 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS021073.SRX022097.SRR057663	700096620 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	JCVI
1927.SRS021077.SRX022097.SRR057663	700096624 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	JCVI
1927.SRS021079.SRX022097.SRR057663	700096626 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	JCVI
1927.SRS021081.SRX022097.SRR057663	700096628 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	JCVI
1927.SRS021085.SRX022097.SRR057663	700096632 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	JCVI
1927.SRS021087.SRX022097.SRR057663	700096634 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	JCVI
1927.SRS021089.SRX022097.SRR057663	700096636 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS021091.SRX022097.SRR057663	700096638 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS021093.SRX022097.SRR057663	700096640 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS021095.SRX022097.SRR057663	700096642 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS021101.SRX022097.SRR057663	700096648 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	JCVI
1927.SRS021103.SRX022097.SRR057663	700096650 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	JCVI
1927.SRS021105.SRX022097.SRR057663	700096652 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	JCVI
1927.SRS021107.SRX022097.SRR057663	700096654 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	JCVI
1927.SRS021109.SRX022097.SRR057663	700096656 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS021117.SRX022097.SRR057663	700096664 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	JCVI
1927.SRS021121.SRX022097.SRR057663	700096668 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	JCVI
1927.SRS021123.SRX022097.SRR057663	700096670 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	JCVI
1927.SRS021125.SRX022097.SRR057663	700096672 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	JCVI
1927.SRS021127.SRX022097.SRR057663	700096674 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	JCVI
1927.SRS021129.SRX022097.SRR057663	700096676 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	JCVI
1927.SRS021131.SRX022097.SRR057663	700096678 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	JCVI
1927.SRS021133.SRX022097.SRR057663	700096680 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS021135.SRX022097.SRR057663	700096682 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS021139.SRX022097.SRR057663	700096686 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS021143.SRX022097.SRR057663	700096690 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS021145.SRX022097.SRR057663	700096692 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	JCVI
1927.SRS021147.SRX022097.SRR057663	700096694 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	JCVI
1927.SRS021149.SRX022097.SRR057663	700096696 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	JCVI
1927.SRS021151.SRX022097.SRR057663	700096698 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	JCVI
1927.SRS021427.SRX022232.SRR058094	700097135 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS021541.SRX020675.SRR047797	700097253 (Source)	Colon	Feces	Colon	V1-V3	Stool	BCM
1927.SRS021549.SRX020675.SRR047802	700097261 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	BCM
1927.SRS021553.SRX020675.SRR047806	700097265 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	BCM
1927.SRS021555.SRX020675.SRR047799	700097267 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	BCM
1927.SRS021557.SRX020675.SRR047798	700097269 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	BCM
1927.SRS021559.SRX020675.SRR047800	700097271 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	BCM
1927.SRS021561.SRX020675.SRR047801	700097273 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	BCM
1927.SRS021563.SRX020675.SRR047805	700097275 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	BCM
1927.SRS021565.SRX020675.SRR047804	700097277 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS021567.SRX020675.SRR047803	700097279 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS021569.SRX020675.SRR047808	700097281 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS021571.SRX020675.SRR047810	700097283 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS021573.SRX020678.SRR048016	700097285 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS021575.SRX020675.SRR047809	700097287 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS021577.SRX020675.SRR047807	700097289 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	BCM
1927.SRS021601.SRX020675.SRR047748	700097313 (Source)	Colon	Feces	Colon	V1-V3	Stool	BCM
1927.SRS021609.SRX020675.SRR047753	700097321 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	BCM
1927.SRS021613.SRX020675.SRR047757	700097325 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	BCM
1927.SRS021615.SRX020675.SRR047750	700097327 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	BCM
1927.SRS021617.SRX020675.SRR047749	700097329 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	BCM
1927.SRS021619.SRX020675.SRR047751	700097331 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	BCM
1927.SRS021621.SRX020675.SRR047752	700097333 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	BCM
1927.SRS021623.SRX020675.SRR047756	700097335 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	BCM
1927.SRS021625.SRX020675.SRR047755	700097337 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS021627.SRX020675.SRR047754	700097339 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS021629.SRX020675.SRR047760	700097341 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS021631.SRX020675.SRR047762	700097343 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS021633.SRX020675.SRR047759	700097345 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS021635.SRX020675.SRR047761	700097347 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS021637.SRX020675.SRR047758	700097349 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	BCM
1927.SRS021639.SRX020675.SRR047765	700097351 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	BCM
1927.SRS021641.SRX020675.SRR047763	700097353 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	BCM
1927.SRS021643.SRX020675.SRR047764	700097355 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	BCM
1927.SRS021760.SRX022232.SRR058094	700097473 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	JCVI
1927.SRS021853.SRX022232.SRR058094	700097589 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS021910.SRX020675.SRR047783	700097650 (Source)	Colon	Feces	Colon	V1-V3	Stool	BCM
1927.SRS021918.SRX020675.SRR047788	700097658 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	BCM
1927.SRS021922.SRX020675.SRR047792	700097662 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	BCM
1927.SRS021924.SRX020675.SRR047785	700097664 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	BCM
1927.SRS021926.SRX020675.SRR047784	700097666 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	BCM
1927.SRS021928.SRX020675.SRR047786	700097668 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	BCM
1927.SRS021928.SRX020683.SRR048326	700097668 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	BCM
1927.SRS021930.SRX020675.SRR047787	700097670 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	BCM
1927.SRS021932.SRX020675.SRR047791	700097672 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	BCM
1927.SRS021934.SRX020675.SRR047790	700097674 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS021936.SRX020675.SRR047789	700097676 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS021938.SRX020675.SRR047794	700097678 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS021940.SRX020675.SRR047796	700097680 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS021942.SRX020678.SRR048015	700097682 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS021944.SRX020675.SRR047795	700097684 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS021946.SRX020675.SRR047793	700097686 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	BCM
1927.SRS022033.SRX022232.SRR058094	700097773 (Source)	Colon	Feces	Colon	V1-V3	Stool	JCVI
1927.SRS022321.SRX022232.SRR058094	700098161 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS022422.SRX020676.SRR047912	700098297 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	BCM
1927.SRS022426.SRX020676.SRR047916	700098301 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	BCM
1927.SRS022428.SRX020676.SRR047909	700098303 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	BCM
1927.SRS022430.SRX020676.SRR047908	700098305 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	BCM
1927.SRS022432.SRX020676.SRR047910	700098307 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	BCM
1927.SRS022434.SRX020676.SRR047911	700098309 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	BCM
1927.SRS022436.SRX020676.SRR047915	700098311 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	BCM
1927.SRS022438.SRX020676.SRR047914	700098313 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS022440.SRX020676.SRR047913	700098315 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS022442.SRX020676.SRR047919	700098317 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS022444.SRX020676.SRR047921	700098319 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS022446.SRX020678.SRR048025	700098321 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS022448.SRX020683.SRR048351	700098323 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS022450.SRX020676.SRR047917	700098325 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	BCM
1927.SRS022452.SRX020676.SRR047924	700098327 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	BCM
1927.SRS022454.SRX020676.SRR047922	700098329 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	BCM
1927.SRS022456.SRX020676.SRR047923	700098331 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	BCM
1927.SRS022480.SRX020676.SRR047889	700098381 (Source)	Colon	Feces	Colon	V1-V3	Stool	BCM
1927.SRS022488.SRX020676.SRR047894	700098389 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	BCM
1927.SRS022492.SRX020676.SRR047898	700098393 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	BCM
1927.SRS022494.SRX020676.SRR047891	700098395 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	BCM
1927.SRS022496.SRX020676.SRR047890	700098397 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	BCM
1927.SRS022498.SRX020676.SRR047892	700098399 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	BCM
1927.SRS022500.SRX020676.SRR047893	700098401 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	BCM
1927.SRS022502.SRX020676.SRR047897	700098403 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	BCM
1927.SRS022504.SRX020676.SRR047896	700098405 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS022506.SRX020676.SRR047895	700098407 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS022508.SRX020676.SRR047901	700098409 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS022510.SRX020676.SRR047903	700098411 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS022512.SRX020678.SRR048023	700098413 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS022512.SRX020683.SRR048349	700098413 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS022514.SRX020678.SRR048024	700098415 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS022514.SRX020683.SRR048350	700098415 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS022516.SRX020676.SRR047899	700098417 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	BCM
1927.SRS022518.SRX020676.SRR047906	700098419 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	BCM
1927.SRS022520.SRX020676.SRR047904	700098421 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	BCM
1927.SRS022522.SRX020676.SRR047905	700098423 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	BCM
1927.SRS022693.SRX022232.SRR058094	700098645 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS022743.SRX022232.SRR058094	700098699 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	JCVI
1927.SRS022755.SRX022232.SRR058094	700098711 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	JCVI
1927.SRS022759.SRX022232.SRR058094	700098715 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS022761.SRX022232.SRR058094	700098717 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	JCVI
1927.SRS022763.SRX022232.SRR058094	700098719 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS022924.SRX020675.SRR047811	700098954 (Source)	Colon	Feces	Colon	V1-V3	Stool	BCM
1927.SRS022932.SRX020675.SRR047816	700098962 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	BCM
1927.SRS022936.SRX020675.SRR047819	700098966 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	BCM
1927.SRS022938.SRX020675.SRR047813	700098968 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	BCM
1927.SRS022940.SRX020675.SRR047812	700098970 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	BCM
1927.SRS022942.SRX020675.SRR047814	700098972 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	BCM
1927.SRS022944.SRX020675.SRR047815	700098974 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	BCM
1927.SRS022946.SRX020675.SRR047818	700098976 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	BCM
1927.SRS022948.SRX020675.SRR047817	700098978 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS022950.SRX020683.SRR048327	700098980 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS022952.SRX020675.SRR047821	700098982 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS022954.SRX020675.SRR047822	700098984 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS022956.SRX020678.SRR048017	700098986 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS022958.SRX020678.SRR048018	700098988 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS022958.SRX020683.SRR048329	700098988 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS022960.SRX020675.SRR047820	700098990 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	BCM
1927.SRS022960.SRX020683.SRR048328	700098990 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	BCM
1927.SRS022962.SRX020675.SRR047825	700098992 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	BCM
1927.SRS022964.SRX020675.SRR047823	700098994 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	BCM
1927.SRS022966.SRX020675.SRR047824	700098996 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	BCM
1927.SRS022987.SRX020675.SRR047766	700099021 (Source)	Colon	Feces	Colon	V1-V3	Stool	BCM
1927.SRS022995.SRX020675.SRR047771	700099029 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	BCM
1927.SRS022999.SRX020675.SRR047775	700099033 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	BCM
1927.SRS023001.SRX020675.SRR047768	700099035 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	BCM
1927.SRS023001.SRX020683.SRR048325	700099035 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	BCM
1927.SRS023003.SRX020675.SRR047767	700099037 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	BCM
1927.SRS023005.SRX020675.SRR047769	700099039 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	BCM
1927.SRS023007.SRX020675.SRR047770	700099041 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	BCM
1927.SRS023009.SRX020675.SRR047774	700099043 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	BCM
1927.SRS023011.SRX020675.SRR047773	700099045 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS023013.SRX020675.SRR047772	700099047 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS023015.SRX020675.SRR047777	700099049 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS023017.SRX020675.SRR047779	700099051 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS023019.SRX020678.SRR048014	700099053 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS023021.SRX020675.SRR047778	700099055 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS023023.SRX020675.SRR047776	700099057 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	BCM
1927.SRS023047.SRX020675.SRR047826	700099081 (Source)	Colon	Feces	Colon	V1-V3	Stool	BCM
1927.SRS023055.SRX020675.SRR047831	700099089 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	BCM
1927.SRS023059.SRX020676.SRR047835	700099093 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	BCM
1927.SRS023061.SRX020675.SRR047828	700099095 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	BCM
1927.SRS023063.SRX020675.SRR047827	700099097 (Source)	Oral cavity	Saliva	Buccal mucosa	V1-V3	Oral swab	BCM
1927.SRS023065.SRX020675.SRR047829	700099099 (Source)	Oral cavity	Saliva	Gingiva	V1-V3	Oral swab	BCM
1927.SRS023067.SRX020675.SRR047830	700099101 (Source)	Oral cavity	Saliva	Palatine tonsil	V1-V3	Oral swab	BCM
1927.SRS023069.SRX020678.SRR048019	700099103 (Source)	Oral cavity	Mucus	Throat	V1-V3	Oral swab	BCM
1927.SRS023071.SRX020675.SRR047833	700099105 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS023073.SRX020675.SRR047832	700099107 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V1-V3	Oral swab	BCM
1927.SRS023075.SRX020676.SRR047838	700099109 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS023077.SRX020676.SRR047840	700099111 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	BCM
1927.SRS023079.SRX020676.SRR047837	700099113 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS023079.SRX020683.SRR048331	700099113 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS023081.SRX020676.SRR047839	700099115 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	BCM
1927.SRS023083.SRX020676.SRR047836	700099117 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	BCM
1927.SRS023083.SRX020683.SRR048330	700099117 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	BCM
1927.SRS023085.SRX020676.SRR047843	700099119 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	BCM
1927.SRS023087.SRX020676.SRR047841	700099121 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	BCM
1927.SRS023089.SRX020676.SRR047842	700099123 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	BCM
1927.SRS023217.SRX020675.SRR047782	700099348 (Source)	Vagina	Mucus	Vaginal introitus	V1-V3	Vaginal swab	BCM
1927.SRS023219.SRX020675.SRR047780	700099350 (Source)	Vagina	Mucus	Central vagina	V1-V3	Vaginal swab	BCM
1927.SRS023221.SRX020675.SRR047781	700099352 (Source)	Vagina	Mucus	Posterior fornix of vagina	V1-V3	Vaginal swab	BCM
1927.SRS023270.SRX022228.SRR058091	700099428 (Source)	Skin	Sebum	External ear	V1-V3	Skin swab	JCVI
1927.SRS023274.SRX022228.SRR058091	700099432 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS023338.SRX022232.SRR058094	700099500 (Source)	Skin	Sebum	Anterior nares	V1-V3	Skin swab	JCVI
1927.SRS023399.SRX022228.SRR058091	700099565 (Source)	Skin	Sebum	Skin of elbow	V1-V3	Skin swab	JCVI
1927.SRS023422.SRX020676.SRR047874	700099609 (Source)	Colon	Feces	Colon	V1-V3	Stool	BCM
1927.SRS023422.SRX020683.SRR048341	700099609 (Source)	Colon	Feces	Colon	V1-V3	Stool	BCM
1927.SRS023430.SRX020678.SRR048021	700099617 (Source)	Oral cavity	Saliva	Mouth	V1-V3	Oral swab	BCM
1927.SRS023434.SRX020676.SRR047883	700099621 (Source)	Oral cavity	Saliva	Tongue	V1-V3	Oral swab	BCM
1927.SRS023436.SRX020678.SRR048020	700099623 (Source)	Oral cavity	Saliva	Hard palate	V1-V3	Oral swab	BCM
