Sample_Id	Participant_Id	Host body habitat [UBERON_0000466]	Host body product [UBERON_0000463]	Host body site [UBERON_0000061]	Region of 16S rRNA sequenced [SO_0001000]	Sample type [OBI_0100051]	Sequencing center [OBI_0001891]
1928.SRS024175.SRX019683.SRR041054	700100643 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024175.SRX019694.SRR041719	700100643 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024177.SRX019683.SRR041097	700100645 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024177.SRX019694.SRR041788	700100645 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024179.SRX019635.SRR040639	700100647 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024179.SRX019636.SRR040675	700100647 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024181.SRX019635.SRR040674	700100649 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024181.SRX019636.SRR040635	700100649 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024183.SRX019689.SRR041482	700100651 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024187.SRX019635.SRR040631	700100655 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024187.SRX019636.SRR040664	700100655 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024208.SRX019692.SRR041965	700101095 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024208.SRX019696.SRR041783	700101095 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024216.SRX019692.SRR041927	700101103 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024216.SRX019696.SRR041843	700101103 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024220.SRX019692.SRR041694	700101107 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024220.SRX019696.SRR041987	700101107 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024222.SRX019692.SRR041808	700101109 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024222.SRX019696.SRR041891	700101109 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024224.SRX019692.SRR041867	700101111 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024224.SRX019696.SRR041966	700101111 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024226.SRX019692.SRR041668	700101113 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024226.SRX019696.SRR041840	700101113 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024228.SRX019692.SRR041938	700101115 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024228.SRX019696.SRR041687	700101115 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024230.SRX019692.SRR041910	700101117 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024230.SRX019696.SRR041771	700101117 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024232.SRX019689.SRR041421	700101119 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024234.SRX019692.SRR041692	700101121 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024234.SRX019696.SRR042000	700101121 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024236.SRX019692.SRR041955	700101123 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024236.SRX019696.SRR041701	700101123 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024238.SRX019692.SRR042012	700101125 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024238.SRX019696.SRR041917	700101125 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024240.SRX019689.SRR041479	700101127 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024244.SRX019689.SRR041379	700101131 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024265.SRX019692.SRR041911	700101243 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024265.SRX019696.SRR042014	700101243 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024273.SRX019692.SRR041908	700101251 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024273.SRX019696.SRR041706	700101251 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024277.SRX019692.SRR041730	700101255 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024277.SRX019696.SRR041844	700101255 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024279.SRX019692.SRR041811	700101257 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024279.SRX019696.SRR041894	700101257 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024281.SRX019692.SRR041698	700101259 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024281.SRX019696.SRR041859	700101259 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024283.SRX019692.SRR042008	700101261 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024283.SRX019696.SRR041963	700101261 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024285.SRX019692.SRR041942	700101263 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024285.SRX019696.SRR042001	700101263 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024287.SRX019692.SRR041994	700101265 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024287.SRX019696.SRR041803	700101265 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024289.SRX019692.SRR041936	700101267 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024289.SRX019696.SRR041999	700101267 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024291.SRX019692.SRR041853	700101269 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024291.SRX019696.SRR041779	700101269 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024293.SRX019692.SRR041748	700101271 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024293.SRX019696.SRR041899	700101271 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024295.SRX019692.SRR041992	700101273 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024295.SRX019696.SRR041909	700101273 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024297.SRX019692.SRR041962	700101275 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024297.SRX019696.SRR041945	700101275 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024299.SRX019692.SRR041792	700101277 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024299.SRX019696.SRR041886	700101277 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024301.SRX019692.SRR041877	700101279 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024301.SRX019696.SRR041919	700101279 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024306.SRX019692.SRR041759	700101284 (Source)	Vagina	Mucus	Vaginal introitus	V5-V3	Mucus	BI
1928.SRS024306.SRX019696.SRR041720	700101284 (Source)	Vagina	Mucus	Vaginal introitus	V5-V3	Mucus	BI
1928.SRS024308.SRX019692.SRR041823	700101286 (Source)	Vagina	Mucus	Central vagina	V5-V3	Mucus	BI
1928.SRS024308.SRX019696.SRR041856	700101286 (Source)	Vagina	Mucus	Central vagina	V5-V3	Mucus	BI
1928.SRS024310.SRX019692.SRR041952	700101288 (Source)	Vagina	Mucus	Posterior fornix of vagina	V5-V3	Mucus	BI
1928.SRS024310.SRX019696.SRR041845	700101288 (Source)	Vagina	Mucus	Posterior fornix of vagina	V5-V3	Mucus	BI
1928.SRS024331.SRX019684.SRR041132	700101366 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024331.SRX019695.SRR041801	700101366 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024339.SRX019684.SRR041170	700101374 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024339.SRX019695.SRR041956	700101374 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024343.SRX019684.SRR041059	700101378 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024343.SRX019695.SRR041829	700101378 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024345.SRX019684.SRR041149	700101380 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024345.SRX019695.SRR041749	700101380 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024347.SRX019684.SRR041095	700101382 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024347.SRX019695.SRR041835	700101382 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024349.SRX019684.SRR041081	700101384 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024349.SRX019695.SRR041923	700101384 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024351.SRX019684.SRR041009	700101386 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024351.SRX019695.SRR041997	700101386 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024351.SRX020362.SRR043226	700101386 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024351.SRX020367.SRR043236	700101386 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024353.SRX019684.SRR041089	700101388 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024353.SRX019695.SRR041683	700101388 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024355.SRX019684.SRR041014	700101390 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024355.SRX019695.SRR041762	700101390 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024357.SRX019684.SRR041110	700101392 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024357.SRX019695.SRR041767	700101392 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024359.SRX019684.SRR041029	700101394 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024359.SRX019695.SRR041735	700101394 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024361.SRX019684.SRR041049	700101396 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024361.SRX019695.SRR041778	700101396 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024363.SRX019684.SRR041021	700101398 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024363.SRX019695.SRR041705	700101398 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024363.SRX020197.SRR042796	700101398 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024363.SRX020214.SRR042928	700101398 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024365.SRX019684.SRR041139	700101400 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024365.SRX019695.SRR041929	700101400 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024365.SRX020197.SRR042796	700101400 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024365.SRX020214.SRR043014	700101400 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024367.SRX019684.SRR041022	700101402 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024367.SRX019695.SRR041960	700101402 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024388.SRX019683.SRR041171	700101534 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024388.SRX019694.SRR041961	700101534 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024388.SRX020358.SRR043286	700101534 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024388.SRX020363.SRR043264	700101534 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024396.SRX019683.SRR041190	700101542 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024396.SRX019694.SRR041914	700101542 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024400.SRX019635.SRR040585	700101546 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024400.SRX019636.SRR040693	700101546 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024402.SRX020358.SRR043242	700101548 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024402.SRX020363.SRR043230	700101548 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024404.SRX019683.SRR041144	700101550 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024404.SRX019694.SRR041746	700101550 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024406.SRX019683.SRR041092	700101552 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024406.SRX019694.SRR041972	700101552 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024406.SRX020197.SRR042796	700101552 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024406.SRX020209.SRR042849	700101552 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024408.SRX019683.SRR041038	700101554 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024408.SRX019694.SRR041988	700101554 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024408.SRX020197.SRR042796	700101554 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024408.SRX020209.SRR042832	700101554 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024410.SRX019635.SRR040632	700101556 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024410.SRX019636.SRR040764	700101556 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024412.SRX019683.SRR041071	700101558 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024412.SRX019694.SRR041848	700101558 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024414.SRX019683.SRR041107	700101560 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024414.SRX019694.SRR041950	700101560 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024416.SRX019635.SRR040681	700101562 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024416.SRX019636.SRR040757	700101562 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024418.SRX019635.SRR040591	700101564 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024418.SRX019636.SRR040785	700101564 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024420.SRX019689.SRR041452	700101566 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024422.SRX019635.SRR040590	700101568 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024422.SRX019636.SRR040609	700101568 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024424.SRX019635.SRR040671	700101570 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024424.SRX019636.SRR040668	700101570 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024429.SRX019635.SRR040618	700101575 (Source)	Vagina	Mucus	Vaginal introitus	V5-V3	Mucus	BI
1928.SRS024429.SRX019636.SRR040736	700101575 (Source)	Vagina	Mucus	Vaginal introitus	V5-V3	Mucus	BI
1928.SRS024431.SRX019635.SRR040688	700101577 (Source)	Vagina	Mucus	Central vagina	V5-V3	Mucus	BI
1928.SRS024431.SRX019636.SRR040713	700101577 (Source)	Vagina	Mucus	Central vagina	V5-V3	Mucus	BI
1928.SRS024433.SRX019635.SRR040655	700101579 (Source)	Vagina	Mucus	Posterior fornix of vagina	V5-V3	Mucus	BI
1928.SRS024433.SRX019636.SRR040714	700101579 (Source)	Vagina	Mucus	Posterior fornix of vagina	V5-V3	Mucus	BI
1928.SRS024454.SRX019684.SRR041114	700101600 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024454.SRX019695.SRR041673	700101600 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024462.SRX019684.SRR041166	700101608 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024462.SRX019695.SRR041998	700101608 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024466.SRX019684.SRR041189	700101612 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024466.SRX019695.SRR041781	700101612 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024468.SRX019684.SRR041008	700101614 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024468.SRX019695.SRR041825	700101614 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024470.SRX019684.SRR041082	700101616 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024470.SRX019695.SRR042003	700101616 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024472.SRX019684.SRR041194	700101618 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024472.SRX019695.SRR041795	700101618 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024474.SRX019684.SRR041016	700101620 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024474.SRX019695.SRR041708	700101620 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024476.SRX019684.SRR041104	700101622 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024476.SRX019695.SRR041682	700101622 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024478.SRX019684.SRR041120	700101624 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024478.SRX019695.SRR041824	700101624 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024480.SRX019684.SRR041126	700101626 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024480.SRX019695.SRR041675	700101626 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024482.SRX019684.SRR041075	700101628 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024482.SRX019695.SRR041967	700101628 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024484.SRX019684.SRR041131	700101630 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024484.SRX019695.SRR041922	700101630 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024486.SRX019684.SRR042819	700101632 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024486.SRX020362.SRR043291	700101632 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024486.SRX020367.SRR043244	700101632 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024488.SRX019684.SRR042926	700101634 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024488.SRX019695.SRR042916	700101634 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024488.SRX020197.SRR042796	700101634 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024488.SRX020214.SRR043016	700101634 (Source)	Skin	Sebum	Skin of elbos	V5-V3	Sebum	BI
1928.SRS024490.SRX019684.SRR041117	700101636 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024490.SRX019695.SRR041782	700101636 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024511.SRX020680.SRR048158	700101657 (Source)	Colon	Feces	Colon	V3-V5	Stool	BCM
1928.SRS024519.SRX020680.SRR048170	700101665 (Source)	Oral cavity	Saliva	Oral cavity	V3-V5	Oral swab	BCM
1928.SRS024523.SRX020680.SRR048200	700101669 (Source)	Oral cavity	Saliva	Tongue	V3-V5	Oral swab	BCM
1928.SRS024525.SRX020682.SRR048321	700101671 (Source)	Oral cavity	Saliva	Palate	V3-V5	Oral swab	BCM
1928.SRS024527.SRX020680.SRR048159	700101673 (Source)	Oral cavity	Saliva	Buccal mucosa	V3-V5	Oral swab	BCM
1928.SRS024529.SRX020680.SRR048168	700101675 (Source)	Oral cavity	Saliva	Gingiva	V3-V5	Oral swab	BCM
1928.SRS024531.SRX020680.SRR048169	700101677 (Source)	Oral cavity	Saliva	Palatine tonsil	V3-V5	Oral swab	BCM
1928.SRS024533.SRX020680.SRR048184	700101679 (Source)	Oral cavity	Saliva	Throat	V3-V5	Oral swab	BCM
1928.SRS024535.SRX020680.SRR048183	700101681 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V3-V5	Oral swab	BCM
1928.SRS024537.SRX020680.SRR048182	700101683 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V3-V5	Oral swab	BCM
1928.SRS024539.SRX020682.SRR048322	700101685 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	BCM
1928.SRS024541.SRX020681.SRR048233	700101687 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	BCM
1928.SRS024541.SRX020683.SRR048416	700101687 (Source)	Skin	Sebum	External ear	V3-V5	Sebum	BCM
1928.SRS024545.SRX020682.SRR048323	700101691 (Source)	Skin	Sebum	Skin of elbos	V3-V5	Sebum	BCM
1928.SRS024547.SRX020680.SRR048202	700101693 (Source)	Skin	Sebum	Skin of nose	V3-V5	Sebum	BCM
1928.SRS024547.SRX020683.SRR048415	700101693 (Source)	Skin	Sebum	Skin of nose	V3-V5	Sebum	BCM
1928.SRS024568.SRX019639.SRR040712	700101859 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024576.SRX019639.SRR040797	700101867 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024580.SRX019639.SRR040781	700101871 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024582.SRX019639.SRR040730	700101873 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024584.SRX019639.SRR040754	700101875 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024586.SRX019639.SRR040723	700101877 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024588.SRX019639.SRR040750	700101879 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024590.SRX019639.SRR041064	700101881 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024592.SRX019639.SRR041031	700101883 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024594.SRX019639.SRR040733	700101885 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024596.SRX019639.SRR040718	700101887 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024598.SRX019639.SRR040790	700101889 (Source)	Skin	Sebum	External ear	V5-V3	Sebum	BI
1928.SRS024604.SRX019639.SRR043003	700101895 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024604.SRX020356.SRR043284	700101895 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024604.SRX020361.SRR043225	700101895 (Source)	Skin	Sebum	Skin of nose	V5-V3	Sebum	BI
1928.SRS024625.SRX019687.SRR041243	700101916 (Source)	Colon	Feces	Colon	V5-V3	Stool	BI
1928.SRS024633.SRX019687.SRR041301	700101924 (Source)	Oral cavity	Saliva	Oral cavity	V5-V3	Oral swab	BI
1928.SRS024637.SRX019687.SRR041244	700101928 (Source)	Oral cavity	Saliva	Tongue	V5-V3	Oral swab	BI
1928.SRS024639.SRX019687.SRR041233	700101930 (Source)	Oral cavity	Saliva	Palate	V5-V3	Oral swab	BI
1928.SRS024641.SRX019687.SRR041338	700101932 (Source)	Oral cavity	Saliva	Buccal mucosa	V5-V3	Oral swab	BI
1928.SRS024643.SRX019687.SRR041311	700101934 (Source)	Oral cavity	Saliva	Gingiva	V5-V3	Oral swab	BI
1928.SRS024645.SRX019687.SRR041198	700101936 (Source)	Oral cavity	Saliva	Palatine tonsil	V5-V3	Oral swab	BI
1928.SRS024647.SRX019689.SRR041420	700101938 (Source)	Oral cavity	Saliva	Throat	V5-V3	Oral swab	BI
1928.SRS024649.SRX019687.SRR041318	700101940 (Source)	Oral cavity	Supragingival dental plaque	Tooth	V5-V3	Oral swab	BI
1928.SRS024651.SRX019687.SRR041252	700101942 (Source)	Oral cavity	Subgingival dental plaque	Tooth	V5-V3	Oral swab	BI
